5,5,,,
0,1,0,0,0
0,4,23,22,0
0,4,32,31,1
0,21,21,22,0
0,0,0,0,0
0,1,0,0,0
0,0,0,0,0
0,0,2,0,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
